rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice
5480.39999999851,{worker_id:6372d1f14a6bd3713c1c0acf},id_enter,5483,object_05c.png; object_03b.png; object_14c.png; object_12a.png; object_03a.png; object_03c.png; object_12c.png; object_04a.png; object_01b.png; object_07b.png; object_07a.png; object_06c.png; object_12b.png; object_14b.png; object_04b.png,object_15c.png; object_01a.png; object_08c.png; object_04c.png; object_10b.png; object_02c.png; object_15a.png; object_09a.png; object_02a.png; object_13b.png; object_08a.png; object_13c.png; object_10a.png; object_01c.png; object_08b.png,object_13a.png; object_05a.png; object_15b.png; object_11b.png; object_05b.png; object_09c.png; object_11a.png; object_11c.png; object_14a.png; object_07c.png; object_06b.png; object_06a.png; object_02b.png; object_10c.png; object_09b.png,blocked,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0,5/2/2025, 2:37:16 PM,2025-05-02 19:37:16.966,,,,,,,,,,,,,,,
16070.19999999553,,make_fullscreen,21573,,,,,,,,fullscreen,0,,,,,,,,,,,,,
5371.5,,instruct_1,26947,,,,,,,,instruct,0,Next,,,,,,,,,,,,
14138.39999999851,,instruct_2,41087,,,,,,,,instruct,1,Next,,,,,,,,,,,,
9728.60000000149,,instruct_3,50817,,,,,,,,instruct,1,Next,,,,,,,,,,,,
20556.5,,instruct_4,71375,,,,,,,,instruct,1,Next,,,,,,,,,,,,
18118.80000000447,,instruct_5,89495,,,,,,,,instruct,1,Next,,,,,,,,,,,,
5184.4000000059605,,instruct_6,94680,,,,,,,,instruct,1,Next,,,,,,,,,,,,
36556.60000000149,,instruct_7,131238,,,,,,,,instruct,1,Next,,,,,,,,,,,,
null,,prac_atten_color_black,131875,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
537.5,,prac_atten_color,132643,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,
null,,prac_atten_color_black,134646,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_atten_color_black,135283,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_atten_color,135726,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,null,,,,,,,,,,,
270.20000000298023,,prac_atten_color_black,137728,,,,,,,,black_plus_sign,,,50,,,,,,,,,,,
null,,prac_atten_color_black,138689,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
671.2000000029802,,prac_atten_color,139461,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,
null,,prac_atten_color_black,141463,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_atten_color_black,142093,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
667.2000000029802,,prac_atten_color,143038,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,
null,,prac_atten_color_black,145039,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_atten_color_black,145499,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_atten_color,145946,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,null,,,,,,,,,,,
233.89999999850988,,prac_atten_color_black,147948,,,,,,,,black_plus_sign,,,50,,,,,,,,,,,
null,,prac_atten_color_black,148907,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_atten_color,149315,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,null,,,,,,,,,,,
311.20000000298023,,prac_atten_color_black,151317,,,,,,,,black_plus_sign,,,50,,,,,,,,,,,
null,,prac_atten_color_black,152314,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_atten_color,152761,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,null,,,,,,,,,,,
316.80000000447035,,prac_atten_color_black,154763,,,,,,,,black_plus_sign,,,49,,,,,,,,,,,
null,,prac_atten_color_black,155719,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
553.1999999955297,,prac_atten_color,156679,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: green;'>+</p>,,,50,,,,,,,,,,,
null,,prac_atten_color_black,158681,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_atten_color_black,159125,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_atten_color,159671,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,null,,,,,,,,,,,
91.60000000149012,,prac_atten_color_black,161672,,,,,,,,black_plus_sign,,,50,,,,,,,,,,,
14274.89999999851,,attentioncheck_help,175949,,,,,,,,instruct,,,32,,,,,,,,,,,
null,,prac_atten_color_black,176808,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
623.8999999985099,,prac_atten_color,177881,,,,,,,,<p style='position:absolute;top: 50%;right: 50%;transform: translate(50%, -50%);font-size: 125px;color: blue;'>+</p>,,,49,,,,,,,,,,,
null,,prac_atten_color_black,179884,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
9778.70000000298,,attentioncheck_feedback,189664,,,,,,,,cross_check_feedback,0,,,,,,,,,,,,,
16611.89999999851,,last_instruct,206276,,,,,,,,instruct,,,32,,,,,,,,,,,
null,,prac_learn_phase(without_color),209778,,,,,,,,black_plus_sign,,,null,object_15a.png,object_12c.png,,,,,,,,,
null,,prac_black_cross(without_color),210375,,,,,,,,green,,,null,object_15a.png,object_12c.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,210877,,,,,,,,green,,,null,object_15a.png,object_12c.png,,,,,,,,,
887.6000000014901,,prac_rt_thecrossant_black,212285,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,
null,,prac_color_black,212388,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),215891,,,,,,,,black_plus_sign,,,null,object_03a.png,object_10b.png,,,,,,,,,
null,,black_cross(without_color)1,216471,,,,,,,,green,,,null,object_15a.png,object_12c.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,216973,,,,,,,,green,,,null,object_03a.png,object_10b.png,,,,,,,,,
1211.7000000029802,,prac_rt_thecrossant_black,218182,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,
null,,prac_color_black,218285,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),221787,,,,,,,,black_plus_sign,,,null,object_06c.png,object_13c.png,,,,,,,,,
null,,black_cross(without_color)1,222367,,,,,,,,green,,,null,object_15a.png,object_12c.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,222868,,,,,,,,green,,,null,object_06c.png,object_13c.png,,,,,,,,,
961.8999999985099,,prac_rt_thecrossant_black,224014,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,
null,,prac_color_black,224116,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),227618,,,,,,,,black_plus_sign,,,null,object_03b.png,object_01a.png,,,,,,,,,
null,,black_cross(without_color)1,228197,,,,,,,,green,,,null,object_15a.png,object_12c.png,,,,,,,,,
428.59999999403954,,prac_rt_plussign_withcolor,228699,,,,,,,,blue,,,49,object_03b.png,object_01a.png,,,,,,,,,
null,,prac_rt_thecrossant_black,229798,,,,,,,,black_plus_sign,,,null,,,1,1,,,,,,,
null,,prac_color_black,229900,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
11013.70000000298,,instruct_dir_01,240915,,,,,,,,instruct,0,Next,,,,,,,,,,,,
12064.69999999553,,instruct_dir_2,252981,,,,,,,,instruct,1,Next,,,,,,,,,,,,
9822.70000000298,,instruct_dir_3,262805,,,,,,,,instruct,1,Next,,,,,,,,,,,,
6594.39999999851,,instruct_dir_4,269401,,,,,,,,instruct,1,Start,,,,,,,,,,,,
null,,thebreak,269503,,,,,,,,<p></p>,,,null,,,,,,,,,,,
2144.9000000059605,,intro_0,271648,,,,,,,,instruct,,,32,,,,,,,,,,,
4606.80000000447,,prac_directmemory_phase,276257,,,,,,,,practice/object_02a.png,,,50,,,1,,practice/object_04a.png,practice/object_02b.png,practice/object_03b.png,practice/object_02b.png,1,1,
4536.70000000298,,prac_directmemory_phase,280796,,,,,,,,practice/object_04a.png,,,51,,,0,,practice/object_02a.png,practice/object_04b.png,practice/object_01b.png,practice/object_04b.png,0,0.5,
2666.0999999940395,,prac_directmemory_phase,283465,,,,,,,,practice/object_01a.png,,,49,,,0,,practice/object_03b.png,practice/object_02a.png,practice/object_01b.png,practice/object_01b.png,0,0.3333333333333333,
3503.7000000029802,,prac_directmemory_phase,286970,,,,,,,,practice/object_03a.png,,,49,,,0,,practice/object_02b.png,practice/object_04a.png,practice/object_03b.png,practice/object_03b.png,0,0.25,
8571,,practice_feedback_force_restart,295543,,,,,,,,practice_feedback,0,,,,,,,,,,,,,1
11939.79999999702,,last_instruct,307484,,,,,,,,instruct,,,32,,,,,,,,,,,
null,,prac_learn_phase(without_color),310987,,,,,,,,black_plus_sign,,,null,object_15a.png,object_12c.png,,,,,,,,,
null,,prac_black_cross(without_color),311657,,,,,,,,green,,,null,object_15a.png,object_12c.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,312159,,,,,,,,green,,,null,object_15a.png,object_12c.png,,,,,,,,,
1371.1000000014901,,prac_rt_thecrossant_black,313492,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,
null,,prac_color_black,313595,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),317099,,,,,,,,black_plus_sign,,,null,object_03a.png,object_10b.png,,,,,,,,,
null,,black_cross(without_color)1,317678,,,,,,,,green,,,null,object_15a.png,object_12c.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,318180,,,,,,,,green,,,null,object_03a.png,object_10b.png,,,,,,,,,
988,,prac_rt_thecrossant_black,319770,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,
null,,prac_color_black,319873,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),323375,,,,,,,,black_plus_sign,,,null,object_06c.png,object_13c.png,,,,,,,,,
null,,black_cross(without_color)1,323954,,,,,,,,green,,,null,object_15a.png,object_12c.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,324456,,,,,,,,green,,,null,object_06c.png,object_13c.png,,,,,,,,,
799.7000000029802,,prac_rt_thecrossant_black,325559,,,,,,,,black_plus_sign,,,50,,,1,1,,,,,,,
null,,prac_color_black,325661,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),329164,,,,,,,,black_plus_sign,,,null,object_03b.png,object_01a.png,,,,,,,,,
null,,black_cross(without_color)1,329743,,,,,,,,green,,,null,object_15a.png,object_12c.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,330245,,,,,,,,blue,,,null,object_03b.png,object_01a.png,,,,,,,,,
1352.1999999955297,,prac_rt_thecrossant_black,331444,,,,,,,,black_plus_sign,,,49,,,1,1,,,,,,,
null,,prac_color_black,331547,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
2636.0999999940395,,instruct_dir_01,334185,,,,,,,,instruct,0,Next,,,,,,,,,,,,
2560.89999999851,,instruct_dir_2,336747,,,,,,,,instruct,1,Next,,,,,,,,,,,,
3452.7999999970198,,instruct_dir_3,340201,,,,,,,,instruct,1,Next,,,,,,,,,,,,
3720.6999999955297,,instruct_dir_4,343923,,,,,,,,instruct,1,Start,,,,,,,,,,,,
null,,thebreak,344024,,,,,,,,<p></p>,,,null,,,,,,,,,,,
1876.7000000029802,,intro_0,345902,,,,,,,,instruct,,,32,,,,,,,,,,,
3636.60000000149,,prac_directmemory_phase,349540,,,,,,,,practice/object_02a.png,,,50,,,1,,practice/object_04a.png,practice/object_02b.png,practice/object_03b.png,practice/object_02b.png,1,1,
4802,,prac_directmemory_phase,354344,,,,,,,,practice/object_04a.png,,,50,,,1,,practice/object_02a.png,practice/object_04b.png,practice/object_01b.png,practice/object_04b.png,1,1,
3233.39999999851,,prac_directmemory_phase,357580,,,,,,,,practice/object_01a.png,,,51,,,1,,practice/object_03b.png,practice/object_02a.png,practice/object_01b.png,practice/object_01b.png,1,1,
2505.7999999970198,,prac_directmemory_phase,360088,,,,,,,,practice/object_03a.png,,,49,,,0,,practice/object_02b.png,practice/object_04a.png,practice/object_03b.png,practice/object_03b.png,0,0.75,
8571.10000000149,,practice_feedback,368661,,,,,,,,practice_feedback,1,,,,,,,,,,,,,
15994.60000000149,,proceed_actualTask,384656,,,,,,,,proceed_actualTask,0,End Early,,,,,,,,,,,,
