rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
1252.800000011921,,directmemory_phase4,1302613,,,,,,,,object_12b.png,,,51,,,1,,object_12c.png,object_10c.png,object_04b.png,object_04b.png,,0.7788461538461539,1,,,,,,,,,,,
2656.7999999821186,,directmemory_phase4,1305271,,,,,,,,object_10b.png,,,49,,,1,,object_04c.png,object_05a.png,object_10a.png,object_04c.png,,0.780952380952381,1,,,,,,,,,,,
1792.7999999821186,,directmemory_phase4,1307065,,,,,,,,object_10c.png,,,50,,,1,,object_11a.png,object_07a.png,object_05b.png,object_07a.png,,0.7830188679245284,1,,,,,,,,,,,
2270.899999976158,,directmemory_phase4,1309337,,,,,,,,object_02a.png,,,49,,,1,,object_11c.png,object_12c.png,object_04a.png,object_11c.png,,0.7850467289719626,1,,,,,,,,,,,
1310.699999988079,,directmemory_phase4,1310649,,,,,,,,object_10a.png,,,50,,,1,,object_01a.png,object_09a.png,object_05b.png,object_09a.png,,0.7870370370370371,1,,,,,,,,,,,
1504.8999999761581,,directmemory_phase4,1312155,,,,,,,,object_14a.png,,,51,,,1,,object_02c.png,object_12b.png,object_04c.png,object_04c.png,,0.7889908256880734,1,,,,,,,,,,,
2056.5,,directmemory_phase4,1314213,,,,,,,,object_02b.png,,,49,,,1,,object_13b.png,object_08a.png,object_04b.png,object_13b.png,,0.7909090909090909,1,,,,,,,,,,,
2281,,directmemory_phase4,1316495,,,,,,,,object_13a.png,,,51,,,1,,object_02a.png,object_11c.png,object_07c.png,object_07c.png,,0.7927927927927928,1,,,,,,,,,,,
3401,,directmemory_phase4,1319897,,,,,,,,object_11a.png,,,49,,,1,,object_12c.png,object_05b.png,object_07b.png,object_12c.png,,0.7946428571428571,1,,,,,,,,,,,
3140.699999988079,,directmemory_phase4,1323039,,,,,,,,object_04a.png,,,49,,,1,,object_05a.png,object_09b.png,object_06c.png,object_05a.png,,0.7964601769911505,1,,,,,,,,,,,
3450.699999988079,,directmemory_phase4,1326491,,,,,,,,object_08b.png,,,51,,,1,,object_12c.png,object_03a.png,object_13c.png,object_13c.png,,0.7982456140350878,1,,,,,,,,,,,
4287,,directmemory_phase4,1330779,,,,,,,,object_03a.png,,,49,,,1,,object_09b.png,object_11c.png,object_06c.png,object_09b.png,,0.8,1,,,,,,,,,,,
1394.5999999940395,,directmemory_phase4,1332175,,,,,,,,object_07b.png,,,50,,,1,,object_15a.png,object_05c.png,object_04c.png,object_05c.png,,0.8017241379310345,1,,,,,,,,,,,
1544.699999988079,,directmemory_phase4,1333721,,,,,,,,object_05b.png,,,50,,,1,,object_04c.png,object_06b.png,object_06c.png,object_06b.png,,0.8034188034188035,1,,,,,,,,,,,
1746.8999999761581,,directmemory_phase4,1335469,,,,,,,,object_15a.png,,,49,,,1,,object_05b.png,object_11c.png,object_10c.png,object_05b.png,,0.8050847457627118,1,,,,,,,,,,,
1396.7999999821186,,directmemory_phase4,1336867,,,,,,,,object_08a.png,,,51,,,1,,object_05c.png,object_10a.png,object_07a.png,object_07a.png,,0.8067226890756303,1,,,,,,,,,,,
1904.699999988079,,directmemory_phase4,1338773,,,,,,,,object_01a.png,,,51,,,1,,object_05b.png,object_01c.png,object_12c.png,object_12c.png,,0.8083333333333333,1,,,,,,,,,,,
null,,thebreak,1338875,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
5987.800000011921,,intro_0,1344863,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
14183.40000000596,,intro_1,1359047,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
4035.2999999821186,,intro_2,1363083,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
,,intro_3,1388479,,,,,,,,instruct,,,,,,,,,,,,,,,,,,,,,,,,,
3441.4000000059605,,intro_4,1391921,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1392023,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
1653.5999999940395,,intro_0,1393677,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
6979.399999976158,,intro_1,1400657,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
1171.3999999761581,,intro_2,1401829,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
,,intro_3,1409115,,,,,,,,instruct,,,,,,,,,,,,,,,,,,,,,,,,,
3119.399999976158,,intro_4,1412235,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
7325.4000000059605,,inference_phase,1419561,,,,,,,,object_15a.png,,,50,object_12c.png,object_02a.png,1,,,,,object_06b.png,,1,,object_06b.png,,,,,,,,,,
3838.7000000178814,,inference_phase,1423401,,,,,,,,object_03a.png,,,51,object_12a.png,object_03b.png,1,,,,,object_03b.png,,1,,object_05b.png,,,,,,,,,,
5820.699999988079,,inference_phase,1429223,,,,,,,,object_01b.png,,,50,object_12b.png,object_03c.png,0,,,,,object_03c.png,,0.6666666666666666,,object_15b.png,,,,,,,,,,
5068.799999982119,,inference_phase,1434293,,,,,,,,object_10a.png,,,51,object_10c.png,object_12a.png,1,,,,,object_12a.png,,0.75,,object_05b.png,,,,,,,,,,
3764.7999999821186,,inference_phase,1438059,,,,,,,,object_08b.png,,,50,object_06a.png,object_12b.png,0,,,,,object_06a.png,,0.6,,object_02c.png,,,,,,,,,,
2992.9000000059605,,inference_phase,1441053,,,,,,,,object_01c.png,,,50,object_15c.png,object_02c.png,1,,,,,object_12b.png,,0.6666666666666666,,object_12b.png,,,,,,,,,,
5386.799999982119,,inference_phase,1446441,,,,,,,,object_04a.png,,,50,object_14a.png,object_11c.png,1,,,,,object_14b.png,,0.7142857142857143,,object_14b.png,,,,,,,,,,
4014.899999976158,,inference_phase,1450457,,,,,,,,object_06c.png,,,51,object_07b.png,object_14c.png,1,,,,,object_14c.png,,0.75,,object_04c.png,,,,,,,,,,
4818.9000000059605,,inference_phase,1455277,,,,,,,,object_01a.png,,,49,object_03c.png,object_11a.png,0,,,,,object_11a.png,,0.6666666666666666,,object_15b.png,,,,,,,,,,
2898.9000000059605,,inference_phase,1458177,,,,,,,,object_07c.png,,,51,object_14a.png,object_09c.png,1,,,,,object_09c.png,,0.7,,object_12c.png,,,,,,,,,,
3678.899999976158,,inference_phase,1461857,,,,,,,,object_10c.png,,,50,object_13a.png,object_02a.png,1,,,,,object_08a.png,,0.7272727272727273,,object_08a.png,,,,,,,,,,
4548.899999976158,,inference_phase,1466407,,,,,,,,object_07b.png,,,49,object_08c.png,object_13b.png,1,,,,,object_08c.png,,0.75,,object_11c.png,,,,,,,,,,
5003,,inference_phase,1471411,,,,,,,,object_02a.png,,,51,object_03c.png,object_11b.png,1,,,,,object_11b.png,,0.7692307692307693,,object_09a.png,,,,,,,,,,
3510.699999988079,,inference_phase,1474923,,,,,,,,object_13b.png,,,51,object_15c.png,object_15a.png,0,,,,,object_15c.png,,0.7142857142857143,,object_09b.png,,,,,,,,,,
6985,,inference_phase,1481909,,,,,,,,object_10b.png,,,51,object_14a.png,object_10c.png,0,,,,,object_14a.png,,0.6666666666666666,,object_13a.png,,,,,,,,,,
,,survey,1585927,,,,,,,,survey-questions,,,,,,,,,,,,,,,,none,high,no,I tried to compare the shapes to objects that I recognize and then try to figure out how they go together,no,no,It was a difficult task.,,,
10080.5,,thank_you,1596031,,,,,,,,<p> Congratulations, you are all done!</p><p> <strong>Please click space on your keyboard to end the experiment!</strong> The secret code to enter at the beginning screen is: <strong>CIMBPENS</strong></p><p> Please make sure to submit the HIT and email uciccnl@gmail.com if you had any issues! </p><br><p>Please remember to submit this data by clicking space after copying the code. Failure of submission will lead to in-complete payment</p>,,,32,,,,,,,,,,,,,,,,,,,,0,0,C78LSMTN
